Object,Category,Mesh volume,Surface area,Diameter,Compactness,Rectangularity,Convexity,Eccentricity,Sphericity,extents_0,extents_1,extents_2,D1_bin_0,D1_bin_1,D1_bin_2,D1_bin_3,D1_bin_4,D1_bin_5,D1_bin_6,D1_bin_7,D1_bin_8,D1_bin_9,D1_bin_10,D1_bin_11,D1_bin_12,D1_bin_13,D1_bin_14,D1_bin_15,D1_bin_16,D1_bin_17,D1_bin_18,D1_bin_19,D2_bin_0,D2_bin_1,D2_bin_2,D2_bin_3,D2_bin_4,D2_bin_5,D2_bin_6,D2_bin_7,D2_bin_8,D2_bin_9,D2_bin_10,D2_bin_11,D2_bin_12,D2_bin_13,D2_bin_14,D2_bin_15,D2_bin_16,D2_bin_17,D2_bin_18,D2_bin_19,A3_bin_0,A3_bin_1,A3_bin_2,A3_bin_3,A3_bin_4,A3_bin_5,A3_bin_6,A3_bin_7,A3_bin_8,A3_bin_9,A3_bin_10,A3_bin_11,A3_bin_12,A3_bin_13,A3_bin_14,A3_bin_15,A3_bin_16,A3_bin_17,A3_bin_18,A3_bin_19,D3_bin_0,D3_bin_1,D3_bin_2,D3_bin_3,D3_bin_4,D3_bin_5,D3_bin_6,D3_bin_7,D3_bin_8,D3_bin_9,D3_bin_10,D3_bin_11,D3_bin_12,D3_bin_13,D3_bin_14,D3_bin_15,D3_bin_16,D3_bin_17,D3_bin_18,D3_bin_19,D4_bin_0,D4_bin_1,D4_bin_2,D4_bin_3,D4_bin_4,D4_bin_5,D4_bin_6,D4_bin_7,D4_bin_8,D4_bin_9,D4_bin_10,D4_bin_11,D4_bin_12,D4_bin_13,D4_bin_14,D4_bin_15,D4_bin_16,D4_bin_17,D4_bin_18,D4_bin_19
m1355_rm.obj,Starship,0.045860298079543727,0.9535641447637876,1.1180110020221716,3.6452189401922452,0.4603615990379104,0.2128971380893473,0.18888733088075954,0.27433194450242293,1.0,0.43713111,0.24262108999999998,0.012752,0.02458,0.03832,0.044816,0.07056,0.108884,0.098444,0.096848,0.08232,0.079484,0.065836,0.057424,0.050832,0.048332,0.038672,0.019824,0.021268,0.020696,0.016528,0.00358,0.01718,0.049176,0.069708,0.0869,0.105936,0.11228,0.108316,0.09252,0.07134,0.060708,0.053972,0.045376,0.035056,0.02622,0.02114,0.016976,0.012796,0.00826,0.004488,0.001652,0.083072,0.108588,0.113676,0.1001,0.081128,0.065424,0.056596,0.049128,0.045196,0.040588,0.037584,0.035324,0.033724,0.031544,0.029364,0.026244,0.023304,0.01966,0.01418,0.005576,0.010268,0.071116,0.146548,0.181148,0.173248,0.147772,0.118052,0.080676,0.043116,0.019776,0.007452,0.000828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037732,0.18154,0.278948,0.241036,0.143032,0.07026,0.03504,0.011456,0.000956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1361_rm.obj,Starship,0.05616810702953154,1.3919766364534387,1.3250204877392906,7.5589920609030345,0.41357306814520495,0.36677600533972854,0.3592556550148019,0.13229277024542013,1.0,0.85394774,0.16264240000000002,0.006192,0.024496,0.036608,0.044188,0.048164,0.0488,0.048164,0.059812,0.069736,0.072016,0.07412,0.089904,0.09068,0.083424,0.099504,0.06274,0.02446,0.00976,0.003684,0.003548,0.010488,0.034956,0.052928,0.066844,0.078332,0.087072,0.086996,0.08718,0.086188,0.078348,0.06982,0.06062,0.051968,0.045324,0.037164,0.02874,0.019736,0.010768,0.004536,0.001992,0.075672,0.115228,0.107292,0.092092,0.080544,0.070848,0.063408,0.055068,0.04838,0.043508,0.038452,0.033796,0.031376,0.02894,0.027136,0.026584,0.02364,0.020232,0.01346,0.004344,0.005356,0.039848,0.099768,0.145024,0.159132,0.147984,0.125112,0.097436,0.070348,0.048188,0.030448,0.017536,0.009092,0.003736,0.000904,8.4e-05,4e-06,0.0,0.0,0.0,0.023756,0.12774,0.238816,0.268284,0.196872,0.105324,0.03338,0.00534,0.000484,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00964_rm.obj,Spoon,0.00518883356819302,0.33127254537073003,1.026068183433179,11.93890451202524,0.404487112399084,0.2749123063882567,0.04731901391751158,0.0837597787127595,1.0,0.22069072,0.06412116000000001,0.020052,0.054988,0.056232,0.057784,0.083696,0.085588,0.08498,0.092256,0.075656,0.082388,0.080524,0.058092,0.0381,0.02218,0.021424,0.022216,0.021,0.015348,0.009832,0.017664,0.053156,0.111728,0.126416,0.11646,0.087136,0.066264,0.056108,0.05152,0.04956,0.047024,0.045128,0.042336,0.039,0.03322,0.028248,0.020972,0.01392,0.00786,0.00324,0.000704,0.241872,0.155296,0.0785,0.052156,0.039096,0.032088,0.02654,0.024256,0.021944,0.020796,0.020376,0.020428,0.020816,0.021844,0.025,0.02928,0.03744,0.050612,0.059752,0.021908,0.058364,0.2237,0.29986,0.230728,0.11422,0.050572,0.01878,0.0037,7.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19346,0.503384,0.273348,0.0298,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00683_rm.obj,Spoon,0.022317719147729485,0.555837440029436,1.062503853192093,3.048536507733934,0.40391041461776783,0.22487482436617395,0.09429800363718012,0.3280262504526571,1.0,0.28459442,0.21890741,0.0,0.0,0.055768,0.178044,0.131108,0.08686,0.071248,0.070516,0.06628,0.067468,0.059236,0.048516,0.04428,0.027332,0.012104,0.014268,0.016244,0.014824,0.015136,0.020768,0.028116,0.080452,0.107112,0.118808,0.121096,0.10122,0.084176,0.0686,0.058564,0.047652,0.037992,0.032532,0.027644,0.023708,0.01994,0.016352,0.012048,0.008516,0.004396,0.001076,0.105268,0.152356,0.120648,0.084224,0.062796,0.049472,0.041336,0.035244,0.031412,0.030392,0.02974,0.029,0.03088,0.033164,0.037872,0.040712,0.036284,0.02624,0.017012,0.005948,0.018192,0.117516,0.219984,0.243848,0.193152,0.115388,0.06018,0.026028,0.0056,0.000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057956,0.26902,0.344432,0.222616,0.084836,0.020128,0.001012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1358_rm.obj,Starship,0.03718980376110654,0.8676509816677687,1.1182222075359818,4.175755295399648,0.38669057005835356,0.030865351146406855,0.17049895224948095,0.2394776344058478,1.0,0.45174877,0.21527646,0.015552,0.05016,0.06354,0.070936,0.084344,0.080748,0.090572,0.094792,0.091904,0.08356,0.071752,0.053872,0.051548,0.029528,0.013972,0.011084,0.009856,0.013552,0.011872,0.006856,0.0218,0.057932,0.081812,0.1063,0.122168,0.126792,0.108128,0.085416,0.064768,0.052792,0.045636,0.038232,0.029096,0.019988,0.014408,0.010468,0.007092,0.00432,0.00244,0.000412,0.086396,0.114484,0.118396,0.097292,0.076724,0.062696,0.053012,0.047192,0.04288,0.038976,0.036684,0.034652,0.032988,0.03116,0.029928,0.027764,0.024972,0.020776,0.015864,0.007164,0.017104,0.098468,0.17404,0.200848,0.181932,0.143808,0.098316,0.053528,0.022428,0.008132,0.001308,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064144,0.254868,0.29594,0.207116,0.109148,0.04992,0.016784,0.002048,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1366_rm.obj,Starship,0.04426868524058633,0.9567636450931323,1.1322688228133992,3.951558111689906,0.39458131143478214,0.08691232841228724,0.20074024446167402,0.2530647333874952,1.0,0.47547131,0.23655807,0.008256,0.0431,0.051704,0.051992,0.072316,0.07488,0.081628,0.109424,0.103508,0.091756,0.075428,0.06856,0.05548,0.036336,0.011816,0.01308,0.0145,0.012956,0.01366,0.00962,0.017012,0.052032,0.073908,0.09202,0.11102,0.119696,0.112128,0.092316,0.072052,0.056836,0.050848,0.043824,0.034556,0.0238,0.017004,0.011996,0.009076,0.006028,0.002952,0.000896,0.078024,0.108564,0.117416,0.101048,0.07964,0.066432,0.055436,0.050324,0.045212,0.041464,0.038612,0.035788,0.034076,0.03186,0.030028,0.026052,0.022664,0.018784,0.01358,0.004996,0.010664,0.074604,0.155084,0.187948,0.178776,0.149168,0.11312,0.074864,0.036624,0.014556,0.004192,0.000388,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039832,0.192016,0.292052,0.23838,0.135832,0.063088,0.029476,0.008668,0.000656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1364_rm.obj,Starship,0.05977066958296601,1.1200282211478787,1.2168894009604476,3.477429078175757,0.37505663680547213,0.10003899671580087,0.2994437390484528,0.28756876920250385,1.0,0.63431991,0.28010366999999997,0.000228,0.016504,0.03252,0.038468,0.091196,0.104808,0.073524,0.083168,0.119024,0.08944,0.055004,0.051548,0.050804,0.063388,0.055688,0.034612,0.019556,0.014332,0.006188,0.0,0.020628,0.048756,0.060764,0.071152,0.089716,0.110144,0.111204,0.111764,0.079372,0.065276,0.057828,0.048304,0.03898,0.02756,0.019096,0.015352,0.011636,0.007436,0.003756,0.001276,0.083512,0.100288,0.107968,0.101656,0.084604,0.069236,0.059284,0.0522,0.046916,0.043176,0.03944,0.035664,0.032848,0.030676,0.028944,0.024824,0.021616,0.018404,0.013628,0.005116,0.013116,0.0671,0.131904,0.162636,0.162204,0.152816,0.128636,0.091588,0.051036,0.026372,0.010644,0.001732,0.000168,4.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.037808,0.17222,0.261668,0.237692,0.1495,0.079604,0.044484,0.015768,0.001248,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1362_rm.obj,Starship,0.054880238518888534,1.2896075485611722,1.2523070095799547,6.296342523337504,0.4272014662596444,0.11288398661370933,0.3000174399579669,0.15882236334721028,1.0,0.7327091699999999,0.177229,0.002844,0.00776,0.027764,0.041612,0.059468,0.062308,0.064068,0.060752,0.060868,0.082312,0.085752,0.078792,0.081352,0.082908,0.096528,0.047784,0.029032,0.015224,0.009752,0.00312,0.009512,0.034048,0.05524,0.068844,0.076964,0.08546,0.088688,0.089788,0.08786,0.079104,0.07016,0.058916,0.049504,0.040308,0.033708,0.028008,0.021196,0.013296,0.006724,0.002672,0.073496,0.116216,0.107056,0.093016,0.080348,0.070524,0.061892,0.055472,0.048696,0.04356,0.039396,0.034468,0.031496,0.029224,0.02738,0.02634,0.024148,0.020308,0.012816,0.004148,0.005704,0.038364,0.096152,0.142924,0.16032,0.15238,0.12872,0.099592,0.072592,0.048456,0.029592,0.016632,0.006516,0.001824,0.000232,0.0,0.0,0.0,0.0,0.0,0.023628,0.125656,0.235132,0.264176,0.2003,0.111704,0.034936,0.004272,0.000196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1356_rm.obj,Starship,0.043613026358184315,1.314839583371688,1.2758970930863767,10.566556728297385,0.4186461019852087,0.3745554924039675,0.31873609999304875,0.09463820861548836,1.0,0.78039138,0.13748704,0.004268,0.025184,0.045436,0.046784,0.042688,0.04346,0.049208,0.06458,0.074136,0.085036,0.07158,0.065764,0.078848,0.080568,0.087172,0.065332,0.058912,0.011044,0.0,0.0,0.012376,0.036728,0.052776,0.06878,0.081784,0.086508,0.085276,0.087216,0.087424,0.076068,0.064692,0.056032,0.0496,0.044764,0.03582,0.027692,0.020596,0.014476,0.008212,0.00318,0.08596,0.120572,0.10788,0.091276,0.076704,0.064992,0.057256,0.051468,0.046732,0.041876,0.037264,0.033148,0.031116,0.029856,0.027796,0.026128,0.025608,0.022176,0.016704,0.005488,0.007064,0.04724,0.109712,0.151288,0.159024,0.142788,0.11858,0.094236,0.068304,0.046788,0.030156,0.015992,0.006552,0.00192,0.000356,0.0,0.0,0.0,0.0,0.0,0.029652,0.1521,0.267888,0.276196,0.185944,0.07652,0.01126,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1357_rm.obj,Starship,0.02771445603949565,0.8311717793406456,1.0952448354523432,6.610088534031623,0.4389333921932958,0.13648244430906173,0.1745752699509755,0.15128390411891812,1.0,0.4201177,0.15186299,0.0088,0.035952,0.081352,0.070784,0.059064,0.060632,0.083964,0.11646,0.102716,0.08802,0.067184,0.06518,0.053612,0.041808,0.02476,0.008332,0.010116,0.009712,0.010184,0.001368,0.02372,0.067448,0.089828,0.108032,0.113688,0.103284,0.096924,0.078584,0.065084,0.059344,0.051424,0.044712,0.034912,0.022756,0.01638,0.011092,0.006676,0.003644,0.001864,0.000604,0.108348,0.142308,0.112828,0.082624,0.064764,0.053832,0.045616,0.040744,0.037756,0.03502,0.03342,0.030824,0.030404,0.030724,0.031212,0.031224,0.030264,0.027752,0.02158,0.008756,0.018,0.1139,0.20098,0.212344,0.174948,0.128812,0.081504,0.041516,0.018244,0.007516,0.002148,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070664,0.310636,0.354616,0.191668,0.061336,0.0101,0.000968,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1360_rm.obj,Starship,0.036052885704643996,0.8858508368130655,1.1157953002904089,4.728782752344172,0.4305937838662587,0.18614341175320692,0.18446602053122577,0.211470911727606,1.0,0.44028754000000003,0.22615489,0.01072,0.036596,0.100172,0.114372,0.076084,0.1073,0.083668,0.070508,0.071224,0.070284,0.048636,0.045564,0.043684,0.039788,0.038712,0.02104,0.014964,0.005916,0.000768,0.0,0.023372,0.063068,0.08776,0.122068,0.118516,0.108968,0.110988,0.092304,0.071756,0.057028,0.044452,0.032576,0.021776,0.015988,0.011232,0.007704,0.0052,0.00356,0.001452,0.000232,0.070092,0.121692,0.122068,0.100112,0.078428,0.06356,0.053768,0.046844,0.042936,0.038332,0.037368,0.034968,0.033672,0.032924,0.033044,0.030808,0.025932,0.019068,0.01122,0.003164,0.013648,0.096316,0.184088,0.215684,0.192276,0.140644,0.085136,0.041548,0.019628,0.008632,0.00234,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04368,0.21222,0.308604,0.255772,0.128048,0.04248,0.008756,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00520_rm.obj,Skyscraper,0.034772456489188815,0.8009691061674433,1.041887142093393,3.7577179390851843,0.9804127624725223,1.0,0.0701443938676028,0.2661189626817626,1.0,0.20617559,0.2074137,0.001,0.011944,0.03962,0.082372,0.088636,0.062236,0.061308,0.060904,0.060344,0.060852,0.056684,0.058,0.055036,0.066248,0.082948,0.102324,0.048932,0.000612,0.0,0.0,0.011004,0.052368,0.095476,0.115844,0.097924,0.080152,0.073956,0.065188,0.057108,0.054208,0.051536,0.046972,0.0413,0.036536,0.031704,0.027948,0.022748,0.019984,0.013912,0.004132,0.11232,0.169336,0.114172,0.074916,0.054908,0.044424,0.038028,0.034804,0.033244,0.033008,0.031968,0.030416,0.030632,0.033692,0.03546,0.03776,0.034864,0.029416,0.019876,0.006756,0.005576,0.055764,0.148004,0.217248,0.228964,0.18572,0.11032,0.041608,0.006572,0.000224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028068,0.162852,0.305708,0.299812,0.160812,0.039876,0.00284,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1369_rm.obj,Starship,0.033946123892497855,0.8410557324938526,1.0950933630856543,4.565008267630623,0.471116390685084,0.15724556772519338,0.1481264230869377,0.2190576536499966,1.0,0.40077292,0.19649565,0.000568,0.031268,0.062792,0.108952,0.059224,0.049476,0.060956,0.069812,0.08824,0.087652,0.08598,0.075616,0.056544,0.051292,0.04982,0.020948,0.017088,0.013016,0.010756,0.0,0.024316,0.07752,0.08804,0.09342,0.09952,0.0979,0.086264,0.070828,0.063608,0.057812,0.052196,0.04788,0.041064,0.033648,0.025476,0.017168,0.011476,0.0069,0.003708,0.001256,0.1054,0.15596,0.12886,0.08254,0.057552,0.045764,0.037824,0.033008,0.030396,0.02908,0.028268,0.029816,0.033768,0.037512,0.039968,0.040256,0.034944,0.02662,0.016472,0.005992,0.015796,0.103968,0.192196,0.2135,0.169292,0.126392,0.096332,0.053628,0.02058,0.006744,0.001496,7.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05234,0.239512,0.314508,0.223264,0.108292,0.045152,0.015448,0.00148,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1373_rm.obj,Starship,0.050907443131713415,0.995657452075892,1.1469722666769198,3.367556591782455,0.4376694458844012,0.19063537039013334,0.19625345847483736,0.29695120861226504,1.0,0.45860466,0.32438734,0.010488,0.033068,0.053716,0.06698,0.082032,0.088348,0.1077,0.108424,0.104576,0.070496,0.066504,0.055836,0.035048,0.014392,0.00976,0.011048,0.009248,0.013084,0.017872,0.04138,0.01964,0.056984,0.083308,0.10574,0.117352,0.115832,0.104388,0.081476,0.06128,0.049876,0.043904,0.037164,0.030344,0.024104,0.020952,0.01688,0.013304,0.009704,0.005848,0.00192,0.084392,0.108984,0.11064,0.09786,0.079688,0.06652,0.05704,0.050476,0.045248,0.04116,0.03828,0.035352,0.033812,0.030688,0.029008,0.025952,0.02352,0.019612,0.015508,0.00626,0.014388,0.089068,0.167156,0.191124,0.171028,0.135384,0.10198,0.068956,0.037684,0.016768,0.005816,0.000648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061784,0.217488,0.293448,0.218988,0.116316,0.054656,0.027072,0.009192,0.001056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1359_rm.obj,Starship,0.07787272091231849,1.1727300788680224,1.1608295097375017,2.3516415270352615,0.49296280772973217,0.1808125499470787,0.27423284522155605,0.4252348789148617,1.0,0.4735477,0.35110927999999997,0.002512,0.00686,0.012284,0.061584,0.091212,0.094344,0.125884,0.105712,0.09394,0.070456,0.062308,0.055744,0.04958,0.045528,0.03736,0.033784,0.02252,0.020296,0.008092,0.0,0.01146,0.04302,0.06132,0.075188,0.088764,0.10274,0.12092,0.120668,0.09552,0.073796,0.058032,0.043624,0.031932,0.023916,0.017428,0.012332,0.008452,0.005956,0.003464,0.001468,0.05642,0.093484,0.099352,0.101676,0.095104,0.083316,0.072288,0.063516,0.055828,0.04826,0.042252,0.037172,0.032384,0.029628,0.025288,0.021168,0.017732,0.013884,0.00858,0.002668,0.006036,0.046476,0.112736,0.159176,0.171052,0.155196,0.135604,0.104604,0.065504,0.030344,0.010444,0.002504,0.000324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020748,0.114388,0.20962,0.231328,0.187148,0.121736,0.06784,0.03302,0.012076,0.002036,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1353_rm.obj,Starship,0.05142491039265742,1.017027281103854,1.1380362815164256,3.5172103911802717,0.4333564525921147,0.18657846424790298,0.23164476038695056,0.28431623041589776,1.0,0.47802511999999997,0.25810572,0.01168,0.033084,0.046864,0.05426,0.067164,0.09836,0.110248,0.11886,0.089396,0.072304,0.0566,0.051288,0.047192,0.040316,0.039704,0.024256,0.018852,0.01386,0.005712,0.0,0.017732,0.052128,0.0678,0.089988,0.113452,0.114876,0.11306,0.102556,0.079956,0.0638,0.051136,0.041264,0.029728,0.020564,0.015068,0.01102,0.007456,0.005076,0.002604,0.000736,0.077256,0.108544,0.109288,0.099068,0.083536,0.069472,0.058672,0.050636,0.045644,0.042956,0.03946,0.035784,0.03372,0.030104,0.02828,0.026008,0.023104,0.01962,0.01382,0.005028,0.010504,0.07452,0.1519,0.188136,0.180236,0.150564,0.113112,0.072056,0.036124,0.01594,0.006008,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037984,0.186824,0.28246,0.24318,0.145752,0.067152,0.028516,0.007584,0.000548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1376_rm.obj,Starship,0.010389253810397934,0.4051157075502951,1.0398394837027325,5.446483110937282,0.33956288788126404,0.7263056068280339,0.07194378194481552,0.18360471879401652,1.0,0.23993949,0.15393243,0.0,0.02762,0.101452,0.1276,0.104796,0.092472,0.086648,0.083368,0.084892,0.060468,0.057228,0.048628,0.037396,0.031684,0.021072,0.014048,0.00906,0.00634,0.005228,0.0,0.025764,0.080432,0.141724,0.137964,0.116396,0.094204,0.080472,0.06864,0.058424,0.049448,0.040356,0.033004,0.025416,0.018712,0.013028,0.008228,0.004604,0.002296,0.00074,0.000148,0.113648,0.161804,0.115728,0.080876,0.060412,0.046796,0.038808,0.0345,0.031768,0.029932,0.029384,0.027744,0.029696,0.031072,0.033244,0.03568,0.03582,0.033328,0.023,0.00676,0.021476,0.129608,0.259712,0.286276,0.197796,0.084548,0.018716,0.001852,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07528,0.32016,0.400132,0.18824,0.01602,0.000168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1380_rm.obj,Starship,0.14376417421478047,1.809513327898445,1.4646247923250386,2.5347296035464395,0.37858653450617963,0.4181415957009161,0.5559992318870149,0.39451939907154626,0.9999790799999999,1.0,0.38100869,0.0,0.0,0.0,0.00682,0.037196,0.104584,0.129804,0.081232,0.0846,0.066084,0.079444,0.064912,0.078304,0.065352,0.072384,0.07692,0.052364,0.0,0.0,0.0,0.006332,0.017724,0.0364,0.05598,0.078432,0.095832,0.102952,0.103268,0.09738,0.089376,0.079896,0.066652,0.053204,0.039824,0.027768,0.020996,0.014132,0.008608,0.004304,0.00094,0.036116,0.082336,0.102316,0.10732,0.101508,0.09106,0.079828,0.068972,0.05996,0.050812,0.04498,0.038464,0.03256,0.028596,0.023576,0.018944,0.014864,0.010688,0.005672,0.001428,0.003028,0.020272,0.050696,0.092508,0.142132,0.174616,0.165704,0.134676,0.093504,0.058808,0.033692,0.018092,0.008108,0.00322,0.000828,0.000112,4e-06,0.0,0.0,0.0,0.01136,0.06042,0.127556,0.181648,0.208728,0.193876,0.1338,0.059772,0.018408,0.004128,0.0003,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1372_rm.obj,Starship,0.046981976159093275,1.3072525698140431,1.2648022806087,8.948774799400564,0.4230903689489027,0.38466758819506164,0.300083976481973,0.11174714107980294,1.0,0.7592724,0.15241467,0.003644,0.029516,0.04588,0.05344,0.037112,0.044816,0.04674,0.053588,0.067668,0.07226,0.073628,0.079836,0.091916,0.087028,0.079088,0.068156,0.047972,0.017712,0.0,0.0,0.012964,0.03588,0.051232,0.065268,0.079136,0.087976,0.087424,0.087924,0.092096,0.079688,0.063612,0.054804,0.048124,0.041624,0.035264,0.02894,0.022492,0.015208,0.007724,0.00262,0.08652,0.11664,0.105284,0.091208,0.077652,0.067152,0.059524,0.052876,0.048132,0.04174,0.037708,0.033588,0.030028,0.029432,0.026828,0.025716,0.024376,0.022568,0.017076,0.005952,0.006924,0.047756,0.10688,0.146644,0.15474,0.141744,0.122136,0.098132,0.070636,0.04818,0.030724,0.017308,0.006344,0.00168,0.000172,0.0,0.0,0.0,0.0,0.0,0.029156,0.154772,0.269008,0.27566,0.179608,0.075936,0.014668,0.001164,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1370_rm.obj,Starship,0.043807289683675615,0.9242032384149363,1.1137894293610593,3.6371173632267877,0.45935555613586765,0.1631368522774749,0.18431758998509373,0.2749430112183175,1.0,0.42783397,0.23976027,0.008984,0.028572,0.043992,0.048768,0.066776,0.119396,0.10996,0.091724,0.073568,0.078616,0.065864,0.061164,0.04908,0.044816,0.022412,0.017004,0.020656,0.024164,0.017516,0.006968,0.018996,0.05144,0.070524,0.089576,0.109888,0.115672,0.108704,0.090388,0.06986,0.06036,0.052728,0.042772,0.031392,0.02432,0.019344,0.016112,0.013048,0.008944,0.00464,0.001292,0.081808,0.11024,0.113388,0.100712,0.079648,0.064992,0.055924,0.048812,0.04464,0.041432,0.038588,0.03508,0.033144,0.031944,0.029972,0.02674,0.023776,0.019936,0.013956,0.005268,0.011096,0.073676,0.151616,0.183792,0.175528,0.148524,0.116788,0.076764,0.039004,0.017288,0.005548,0.000376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038208,0.18668,0.283224,0.242804,0.140444,0.066752,0.032012,0.00936,0.000516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1365_rm.obj,Starship,0.04558325022807038,1.2586654193533635,1.2671266911401795,8.485314645863362,0.38073429266016373,0.0030777868714493397,0.2989152968699953,0.11785066809367,1.0,0.76015834,0.16664138,0.004124,0.02756,0.048692,0.063436,0.062244,0.057912,0.058212,0.06844,0.060788,0.06714,0.064396,0.075304,0.077968,0.0845,0.085604,0.05816,0.018124,0.009592,0.007804,0.0,0.013108,0.039748,0.060184,0.076208,0.088736,0.091564,0.092136,0.091768,0.085464,0.074712,0.062708,0.053516,0.044032,0.037156,0.030524,0.02338,0.018188,0.01118,0.00438,0.001308,0.0834,0.123776,0.1104,0.091032,0.075004,0.064592,0.05718,0.050968,0.04588,0.04052,0.03668,0.0335,0.031044,0.029376,0.028192,0.02736,0.025732,0.02348,0.016472,0.005412,0.007996,0.0546,0.121236,0.159104,0.170404,0.14904,0.11874,0.086752,0.058404,0.035556,0.02086,0.011084,0.004752,0.001324,0.000148,0.0,0.0,0.0,0.0,0.0,0.03328,0.17098,0.28588,0.25788,0.165336,0.070284,0.01456,0.001752,4.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1368_rm.obj,Starship,0.01792671978664297,0.6796446914757304,1.0684125236888655,8.637573454905716,0.43747107093285714,0.30514840605673194,0.11535661175850095,0.1157732556742599,1.0,0.35737122,0.11743565,0.00846,0.032924,0.077592,0.072952,0.07426,0.088332,0.091992,0.099504,0.08984,0.06528,0.06236,0.058488,0.050028,0.048792,0.03516,0.016828,0.01408,0.009552,0.003576,0.0,0.025972,0.070324,0.099072,0.114072,0.10512,0.109968,0.090592,0.074764,0.062136,0.0555,0.049704,0.042456,0.033776,0.024336,0.016972,0.011664,0.007088,0.004068,0.001984,0.000432,0.122132,0.147028,0.114652,0.080724,0.059956,0.048696,0.041688,0.036552,0.033748,0.032036,0.031384,0.029944,0.029516,0.029844,0.030248,0.032276,0.032876,0.03198,0.025104,0.009616,0.020552,0.123204,0.223584,0.226556,0.171492,0.112488,0.064852,0.035536,0.017276,0.004344,0.000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076076,0.328068,0.371644,0.185804,0.036636,0.001772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
