filename,class,vertices,faces,face_type,bounding_box
m1451.obj,Ship,775,1498,triangles,"{'min_x': 0.025, 'max_x': 0.181495, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.691454}"
m1452.obj,Ship,776,1452,triangles,"{'min_x': 0.025, 'max_x': 0.603552, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.158593}"
m1453.obj,Ship,7994,15870,triangles,"{'min_x': 0.025, 'max_x': 0.440089, 'min_y': 0.025, 'max_y': 0.690945, 'min_z': 0.025, 'max_z': 0.975}"
m1454.obj,Ship,325,598,triangles,"{'min_x': 0.025, 'max_x': 0.637377, 'min_y': 0.025, 'max_y': 0.820991, 'min_z': 0.025, 'max_z': 0.975}"
m1455.obj,Ship,314,576,triangles,"{'min_x': 0.025, 'max_x': 0.402439, 'min_y': 0.025, 'max_y': 0.706094, 'min_z': 0.025, 'max_z': 0.975}"
m1456.obj,Ship,497,924,triangles,"{'min_x': 0.025, 'max_x': 0.882844, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.270117}"
m1457.obj,Ship,2333,4485,triangles,"{'min_x': 0.025, 'max_x': 0.375197, 'min_y': 0.025, 'max_y': 0.59733, 'min_z': 0.025, 'max_z': 0.975}"
m1458.obj,Ship,2509,4698,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.89088, 'min_z': 0.025, 'max_z': 0.554814}"
m1459.obj,Ship,331,531,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.664405, 'min_z': 0.025, 'max_z': 0.42026}"
m1460.obj,Ship,4892,9510,triangles,"{'min_x': 0.025, 'max_x': 0.677889, 'min_y': 0.025, 'max_y': 0.518839, 'min_z': 0.025, 'max_z': 0.975}"
m1461.obj,Ship,12526,23024,triangles,"{'min_x': 0.025, 'max_x': 0.718676, 'min_y': 0.025, 'max_y': 0.513399, 'min_z': 0.025, 'max_z': 0.975}"
m1462.obj,Ship,4916,9500,triangles,"{'min_x': 0.025, 'max_x': 0.548358, 'min_y': 0.025, 'max_y': 0.524952, 'min_z': 0.025, 'max_z': 0.975}"
m1463.obj,Ship,629,1236,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.164155, 'min_z': 0.025, 'max_z': 0.12241}"
m1464.obj,Ship,2873,5534,triangles,"{'min_x': 0.025, 'max_x': 0.19372, 'min_y': 0.025, 'max_y': 0.342441, 'min_z': 0.025, 'max_z': 0.975}"
m1465.obj,Ship,6923,10583,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.227252, 'min_z': 0.025, 'max_z': 0.151762}"
m1466.obj,Ship,9736,18939,triangles,"{'min_x': 0.025, 'max_x': 0.169516, 'min_y': 0.025, 'max_y': 0.212589, 'min_z': 0.025, 'max_z': 0.975}"
m1467.obj,Ship,574,1076,triangles,"{'min_x': 0.025, 'max_x': 0.159527, 'min_y': 0.025, 'max_y': 0.294733, 'min_z': 0.025, 'max_z': 0.975}"
m1468.obj,Ship,467,684,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.227148, 'min_z': 0.025, 'max_z': 0.178993}"
m1469.obj,Ship,1724,3176,triangles,"{'min_x': 0.025, 'max_x': 0.129224, 'min_y': 0.025, 'max_y': 0.28801, 'min_z': 0.025, 'max_z': 0.975}"
m1470.obj,Ship,145,270,triangles,"{'min_x': 0.025, 'max_x': 0.122405, 'min_y': 0.025, 'max_y': 0.164154, 'min_z': 0.025, 'max_z': 0.975}"
m1471.obj,Ship,2511,3552,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.350313, 'min_z': 0.025, 'max_z': 0.453156}"
m1670.obj,Sign,221,217,triangles,"{'min_x': 0.025, 'max_x': 0.335607, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.068536}"
m1671.obj,Sign,119,113,triangles,"{'min_x': 0.025, 'max_x': 0.338838, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.075532}"
m1672.obj,Sign,231,299,triangles,"{'min_x': 0.025, 'max_x': 0.670752, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.11303}"
m1673.obj,Sign,80,86,triangles,"{'min_x': 0.025, 'max_x': 0.429, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.072555}"
m1674.obj,Sign,50,78,triangles,"{'min_x': 0.025, 'max_x': 0.596402, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.083778}"
m1675.obj,Sign,40,52,triangles,"{'min_x': 0.025, 'max_x': 0.318634, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.044992}"
m1676.obj,Sign,4031,8034,triangles,"{'min_x': 0.025, 'max_x': 0.231959, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.057745}"
m1678.obj,Sign,642,1021,triangles,"{'min_x': 0.025, 'max_x': 0.209241, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.045404}"
m1679.obj,Sign,417,786,triangles,"{'min_x': 0.025, 'max_x': 0.154414, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.084022}"
m1680.obj,Sign,360,708,triangles,"{'min_x': 0.025, 'max_x': 0.377568, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.052018}"
m1681.obj,Sign,6540,13032,triangles,"{'min_x': 0.025, 'max_x': 0.416613, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.057631}"
m1682.obj,Sign,4492,8804,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.852742, 'min_z': 0.025, 'max_z': 0.357307}"
m1683.obj,Sign,3000,5896,triangles,"{'min_x': 0.025, 'max_x': 0.970492, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.358657}"
m1684.obj,Sign,44,76,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.94233, 'min_z': 0.025, 'max_z': 0.104207}"
m1685.obj,Sign,760,1344,triangles,"{'min_x': 0.025, 'max_x': 0.807462, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.306966}"
D00006.obj,Skyscraper,48737,54489,triangles,"{'min_x': -0.86549, 'max_x': 1.06092, 'min_y': -0.383786, 'max_y': 0.452534, 'min_z': -0.427664, 'max_z': 0.325606}"
D00058.obj,Skyscraper,73697,53448,triangles,"{'min_x': -0.866731, 'max_x': 0.966261, 'min_y': -0.316891, 'max_y': 0.236562, 'min_z': -0.185607, 'max_z': 0.209522}"
D00059.obj,Skyscraper,12771,6932,triangles,"{'min_x': -0.921168, 'max_x': 0.990169, 'min_y': -0.369327, 'max_y': 0.265781, 'min_z': -0.31361, 'max_z': 0.328817}"
D00105.obj,Skyscraper,8334,16159,triangles,"{'min_x': -1.03018, 'max_x': 0.516563, 'min_y': -0.304715, 'max_y': 0.184333, 'min_z': -0.206293, 'max_z': 0.176329}"
D00125.obj,Skyscraper,18704,16194,triangles,"{'min_x': -0.985968, 'max_x': 0.55974, 'min_y': -0.208073, 'max_y': 0.258848, 'min_z': -0.166764, 'max_z': 0.184044}"
D00126.obj,Skyscraper,39975,38308,triangles,"{'min_x': -0.789563, 'max_x': 1.06213, 'min_y': -0.291398, 'max_y': 0.381102, 'min_z': -0.220346, 'max_z': 0.156256}"
D00130.obj,Skyscraper,1036,1672,triangles,"{'min_x': -0.941441, 'max_x': 0.876353, 'min_y': -0.179672, 'max_y': 0.229129, 'min_z': -0.185709, 'max_z': 0.207345}"
D00259.obj,Skyscraper,50449,57938,triangles,"{'min_x': -0.921698, 'max_x': 0.683792, 'min_y': -0.182573, 'max_y': 0.11706, 'min_z': -0.129423, 'max_z': 0.138955}"
D00300.obj,Skyscraper,6372,10967,triangles,"{'min_x': -0.881644, 'max_x': 0.900784, 'min_y': -0.182475, 'max_y': 0.227646, 'min_z': -0.192383, 'max_z': 0.19267}"
D00520.obj,Skyscraper,51730,52041,triangles,"{'min_x': -0.857575, 'max_x': 1.11018, 'min_y': -0.378073, 'max_y': 0.274454, 'min_z': -0.255684, 'max_z': 0.266699}"
D00532.obj,Skyscraper,19283,26932,triangles,"{'min_x': -0.906344, 'max_x': 1.00366, 'min_y': -0.293712, 'max_y': 0.429776, 'min_z': -0.256522, 'max_z': 0.22904}"
D00584.obj,Skyscraper,28864,28622,triangles,"{'min_x': -0.797366, 'max_x': 1.11754, 'min_y': -0.293214, 'max_y': 0.368587, 'min_z': -0.182036, 'max_z': 0.267066}"
D00589.obj,Skyscraper,6372,10976,triangles,"{'min_x': -0.891001, 'max_x': 0.84234, 'min_y': -0.249752, 'max_y': 0.185449, 'min_z': -0.210741, 'max_z': 0.221908}"
D00641.obj,Skyscraper,3299,4363,triangles,"{'min_x': -0.867232, 'max_x': 1.00218, 'min_y': -0.183149, 'max_y': 0.267759, 'min_z': -0.205679, 'max_z': 0.216752}"
D00664.obj,Skyscraper,10076,12812,triangles,"{'min_x': -0.771369, 'max_x': 0.779295, 'min_y': -0.284353, 'max_y': 0.301205, 'min_z': -0.248104, 'max_z': 0.267771}"
D00729.obj,Skyscraper,51011,50113,triangles,"{'min_x': -1.08303, 'max_x': 0.82779, 'min_y': -0.370116, 'max_y': 0.604832, 'min_z': -0.331666, 'max_z': 0.347648}"
D00822.obj,Skyscraper,10054,16987,triangles,"{'min_x': -0.962853, 'max_x': 0.763876, 'min_y': -0.207903, 'max_y': 0.192337, 'min_z': -0.20802, 'max_z': 0.18562}"
D00870.obj,Skyscraper,65343,50778,triangles,"{'min_x': -0.877066, 'max_x': 1.03835, 'min_y': -0.396892, 'max_y': 0.239769, 'min_z': -0.231676, 'max_z': 0.218357}"
D00872.obj,Skyscraper,365,668,triangles,"{'min_x': -1.25123, 'max_x': 0.451695, 'min_y': -0.247287, 'max_y': 0.257228, 'min_z': -0.181341, 'max_z': 0.373556}"
D00998.obj,Skyscraper,4708,5942,triangles,"{'min_x': -1.17797, 'max_x': 0.467106, 'min_y': -0.185787, 'max_y': 0.16659, 'min_z': -0.160495, 'max_z': 0.172304}"
D00014.obj,Spoon,748,4485,triangles,"{'min_x': 3.419584, 'max_x': 4.279629, 'min_y': 0.835941, 'max_y': 5.10234, 'min_z': -0.025512, 'max_z': 0.278286}"
D00085.obj,Spoon,575,3444,triangles,"{'min_x': -1.422137, 'max_x': 3.04557, 'min_y': 1.328523, 'max_y': 2.211927, 'min_z': -0.001013, 'max_z': 0.348922}"
D00144.obj,Spoon,243,1407,triangles,"{'min_x': 0.121356, 'max_x': 0.186049, 'min_y': 0.300286, 'max_y': 0.618646, 'min_z': 0.031978, 'max_z': 0.055897}"
D00157.obj,Spoon,386,2499,triangles,"{'min_x': -0.884846, 'max_x': 0.922286, 'min_y': -0.6884, 'max_y': 6.321997, 'min_z': -0.0, 'max_z': 0.455736}"
D00196.obj,Spoon,1512,4812,triangles,"{'min_x': -0.160935, 'max_x': 0.146018, 'min_y': -0.102328, 'max_y': 0.105094, 'min_z': 0.0, 'max_z': 0.01905}"
D00338.obj,Spoon,481,3021,triangles,"{'min_x': -0.538977, 'max_x': 13.447721, 'min_y': 0.169091, 'max_y': 12.13092, 'min_z': 0.0, 'max_z': 4.743915}"
D00422.obj,Spoon,109,528,triangles,"{'min_x': -0.027843, 'max_x': 0.039432, 'min_y': -0.116957, 'max_y': -0.093315, 'min_z': 0.064647, 'max_z': 0.106098}"
D00474.obj,Spoon,72,363,triangles,"{'min_x': -0.150256, 'max_x': -0.01698, 'min_y': 0.020605, 'max_y': 0.04325, 'min_z': 0.0, 'max_z': 0.00685}"
D00497.obj,Spoon,144,852,triangles,"{'min_x': 0.006005, 'max_x': 0.054753, 'min_y': 0.035645, 'max_y': 0.058796, 'min_z': -0.0, 'max_z': 0.248042}"
D00517.obj,Spoon,487,2697,triangles,"{'min_x': -10.1767, 'max_x': 10.1767, 'min_y': -10.1767, 'max_y': 195.832, 'min_z': 0.0, 'max_z': 10.1767}"
D00562.obj,Spoon,4958,12999,triangles,"{'min_x': -10.6701, 'max_x': 2.94431, 'min_y': 7.50555, 'max_y': 13.7349, 'min_z': -4.60375, 'max_z': 1.18445}"
D00593.obj,Spoon,144,918,triangles,"{'min_x': 0.0, 'max_x': 1.597584, 'min_y': 0.0, 'max_y': 0.311811, 'min_z': 0.0, 'max_z': 8.357558}"
D00661.obj,Spoon,1848,10491,triangles,"{'min_x': 2.73779, 'max_x': 4.41013, 'min_y': -0.591884, 'max_y': -0.208667, 'min_z': 0.011549, 'max_z': 0.181983}"
D00669.obj,Spoon,556,3324,triangles,"{'min_x': -0.33655, 'max_x': 0.33655, 'min_y': -0.04445, 'max_y': 1.083619, 'min_z': 0.018273, 'max_z': 0.669657}"
D00674.obj,Spoon,173,966,triangles,"{'min_x': -0.559925, 'max_x': 1.050993, 'min_y': -2.178684, 'max_y': 1.516141, 'min_z': -0.257557, 'max_z': 0.263714}"
D00683.obj,Spoon,5039,3282,triangles,"{'min_x': -1.99653, 'max_x': -1.38032, 'min_y': 1.29308, 'max_y': 1.71307, 'min_z': -0.00210259, 'max_z': 0.096281}"
D00790.obj,Spoon,284,1623,triangles,"{'min_x': -0.018031, 'max_x': 13.033793, 'min_y': -3.277825, 'max_y': 8.968065, 'min_z': -0.0, 'max_z': 11.785623}"
D00842.obj,Spoon,291,1647,triangles,"{'min_x': 0.482661, 'max_x': 1.210242, 'min_y': 1.835353, 'max_y': 1.964791, 'min_z': -0.29845, 'max_z': -0.258362}"
D00927.obj,Spoon,910,5448,triangles,"{'min_x': -0.128479, 'max_x': 0.666226, 'min_y': -0.085583, 'max_y': 0.086442, 'min_z': -0.0, 'max_z': 0.117144}"
D00964.obj,Spoon,211,1014,triangles,"{'min_x': -2.81, 'max_x': 2.81, 'min_y': -5.62, 'max_y': 19.855872, 'min_z': 0.88, 'max_z': 3.13755}"
m1353.obj,Starship,2124,4147,triangles,"{'min_x': 0.025, 'max_x': 0.489988, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.336106}"
m1354.obj,Starship,5724,11368,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.279811, 'min_z': 0.025, 'max_z': 0.504878}"
m1355.obj,Starship,7730,13354,triangles,"{'min_x': 0.025, 'max_x': 0.859252, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.328011}"
m1356.obj,Starship,1946,3301,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.614445, 'min_z': 0.025, 'max_z': 0.688768}"
m1357.obj,Starship,9664,32216,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.167978, 'min_z': 0.025, 'max_z': 0.424339}"
m1358.obj,Starship,1196,1989,triangles,"{'min_x': 0.025, 'max_x': 0.45472, 'min_y': 0.025, 'max_y': 0.230642, 'min_z': 0.025, 'max_z': 0.975}"
m1359.obj,Starship,265,508,triangles,"{'min_x': 0.025, 'max_x': 0.471212, 'min_y': 0.025, 'max_y': 0.356061, 'min_z': 0.025, 'max_z': 0.975}"
m1360.obj,Starship,2904,4231,triangles,"{'min_x': 0.025, 'max_x': 0.439815, 'min_y': 0.025, 'max_y': 0.2326, 'min_z': 0.025, 'max_z': 0.975}"
m1361.obj,Starship,1038,2008,triangles,"{'min_x': 0.025, 'max_x': 0.841756, 'min_y': 0.025, 'max_y': 0.21772, 'min_z': 0.025, 'max_z': 0.975}"
m1362.obj,Starship,13685,22912,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.222805, 'min_z': 0.025, 'max_z': 0.7189}"
m1364.obj,Starship,9018,18139,triangles,"{'min_x': 0.025, 'max_x': 0.859251, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.328011}"
m1365.obj,Starship,718,1196,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.750444, 'min_z': 0.025, 'max_z': 0.201007}"
m1366.obj,Starship,568,1067,triangles,"{'min_x': 0.025, 'max_x': 0.476787, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.245535}"
m1368.obj,Starship,31275,59739,triangles,"{'min_x': 0.025, 'max_x': 0.360794, 'min_y': 0.025, 'max_y': 0.136819, 'min_z': 0.025, 'max_z': 0.975}"
m1369.obj,Starship,1004,1720,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.405352, 'min_z': 0.025, 'max_z': 0.200913}"
m1370.obj,Starship,1748,3401,triangles,"{'min_x': 0.025, 'max_x': 0.432507, 'min_y': 0.025, 'max_y': 0.256189, 'min_z': 0.025, 'max_z': 0.975}"
m1371.obj,Starship,1558,2542,triangles,"{'min_x': 0.025, 'max_x': 0.42152, 'min_y': 0.025, 'max_y': 0.220545, 'min_z': 0.025, 'max_z': 0.975}"
m1372.obj,Starship,3366,6344,triangles,"{'min_x': 0.025, 'max_x': 0.746801, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.187233}"
m1373.obj,Starship,6098,11592,triangles,"{'min_x': 0.025, 'max_x': 0.468557, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.267043}"
m1374.obj,Starship,8080,15507,triangles,"{'min_x': 0.025, 'max_x': 0.382934, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.163539}"
m1375.obj,Starship,1694,3380,triangles,"{'min_x': 0.025, 'max_x': 0.827817, 'min_y': 0.025, 'max_y': 0.410352, 'min_z': 0.025, 'max_z': 0.975}"
m1376.obj,Starship,467,944,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.171065, 'min_z': 0.025, 'max_z': 0.253}"
m1378.obj,Starship,2059,3804,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.151021, 'min_z': 0.025, 'max_z': 0.975}"
m1379.obj,Starship,1018,1858,triangles,"{'min_x': 0.025, 'max_x': 0.974987, 'min_y': 0.025, 'max_y': 0.113092, 'min_z': 0.025, 'max_z': 0.975}"
m1380.obj,Starship,11926,20996,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.386659, 'min_z': 0.025, 'max_z': 0.975}"
m1381.obj,Starship,14225,27965,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.449051, 'min_z': 0.025, 'max_z': 0.975}"
m1382.obj,Starship,7006,14044,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.283379, 'min_z': 0.025, 'max_z': 0.975}"
m1383.obj,Starship,8722,31296,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.241709, 'min_z': 0.025, 'max_z': 0.975}"
m1384.obj,Starship,3820,7365,triangles,"{'min_x': 0.025, 'max_x': 0.956241, 'min_y': 0.025, 'max_y': 0.195205, 'min_z': 0.025, 'max_z': 0.975}"
m1385.obj,Starship,11132,20663,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.312997, 'min_z': 0.025, 'max_z': 0.975}"
m1386.obj,Starship,1707,3384,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.361415, 'min_z': 0.025, 'max_z': 0.931763}"
D00052.obj,SubmachineGun,2258,4275,triangles,"{'min_x': -1.06996, 'max_x': 0.601225, 'min_y': -0.313674, 'max_y': 0.460192, 'min_z': -0.091492, 'max_z': 0.133358}"
D00060.obj,SubmachineGun,577,1014,triangles,"{'min_x': -0.909352, 'max_x': 1.05536, 'min_y': -0.195312, 'max_y': 0.316789, 'min_z': -0.060108, 'max_z': 0.03247}"
D00062.obj,SubmachineGun,2291,2964,triangles,"{'min_x': -0.668179, 'max_x': 0.955436, 'min_y': -0.262206, 'max_y': 0.334199, 'min_z': -0.098315, 'max_z': 0.107242}"
D00064.obj,SubmachineGun,6530,13256,triangles,"{'min_x': -0.812644, 'max_x': 1.08721, 'min_y': -0.302528, 'max_y': 0.449624, 'min_z': -0.253597, 'max_z': 0.163876}"
D00068.obj,SubmachineGun,19423,38396,triangles,"{'min_x': -0.800301, 'max_x': 0.8058, 'min_y': -0.199463, 'max_y': 0.354073, 'min_z': -0.048073, 'max_z': 0.034455}"
D00119.obj,SubmachineGun,11791,23060,triangles,"{'min_x': -1.24448, 'max_x': 0.742444, 'min_y': -0.151096, 'max_y': 0.320461, 'min_z': -0.160147, 'max_z': 0.170061}"
D00219.obj,SubmachineGun,1520,2532,triangles,"{'min_x': -0.797676, 'max_x': 1.15909, 'min_y': -0.254582, 'max_y': 0.531088, 'min_z': -0.059143, 'max_z': 0.06715}"
D00256.obj,SubmachineGun,760,1326,triangles,"{'min_x': -0.876584, 'max_x': 0.919527, 'min_y': -0.762328, 'max_y': 0.296704, 'min_z': -0.138511, 'max_z': 0.099466}"
D00371.obj,SubmachineGun,18170,31606,triangles,"{'min_x': -0.687517, 'max_x': 1.00498, 'min_y': -0.243497, 'max_y': 0.229647, 'min_z': -0.192068, 'max_z': 0.142057}"
D00384.obj,SubmachineGun,1806,2216,triangles,"{'min_x': -0.905825, 'max_x': 0.85551, 'min_y': -0.118947, 'max_y': 0.257527, 'min_z': -0.034573, 'max_z': 0.042452}"
D00431.obj,SubmachineGun,1783,2708,triangles,"{'min_x': -0.902211, 'max_x': 0.965706, 'min_y': -0.462607, 'max_y': 0.279612, 'min_z': -0.078898, 'max_z': 0.076244}"
D00459.obj,SubmachineGun,24710,49474,triangles,"{'min_x': -0.928734, 'max_x': 0.813885, 'min_y': -0.131499, 'max_y': 0.327694, 'min_z': -0.070005, 'max_z': 0.067047}"
D00489.obj,SubmachineGun,1434,2180,triangles,"{'min_x': -0.841187, 'max_x': 0.892872, 'min_y': -0.808139, 'max_y': 0.619503, 'min_z': -0.086458, 'max_z': 0.094444}"
D00537.obj,SubmachineGun,3629,3190,triangles,"{'min_x': -0.948614, 'max_x': 0.747389, 'min_y': -0.237611, 'max_y': 0.19582, 'min_z': -0.030619, 'max_z': 0.029982}"
D00613.obj,SubmachineGun,1424,2437,triangles,"{'min_x': -0.878882, 'max_x': 0.925639, 'min_y': -0.268823, 'max_y': 0.433925, 'min_z': -0.067191, 'max_z': 0.05068}"
D00733.obj,SubmachineGun,4970,8831,triangles,"{'min_x': -0.779348, 'max_x': 0.942327, 'min_y': -0.617476, 'max_y': 0.191115, 'min_z': -0.075684, 'max_z': 0.147156}"
D00878.obj,SubmachineGun,2027,2916,triangles,"{'min_x': -0.888097, 'max_x': 0.903131, 'min_y': -0.394638, 'max_y': 0.181686, 'min_z': -0.065063, 'max_z': 0.061265}"
D00893.obj,SubmachineGun,170,281,triangles,"{'min_x': -0.915525, 'max_x': 0.949885, 'min_y': -0.180775, 'max_y': 0.356856, 'min_z': -0.079507, 'max_z': 0.042732}"
D00960.obj,SubmachineGun,182,294,triangles,"{'min_x': -1.09728, 'max_x': 0.617693, 'min_y': -0.369754, 'max_y': 0.356748, 'min_z': -0.062865, 'max_z': 0.047946}"
D00970.obj,SubmachineGun,451,785,triangles,"{'min_x': -0.847672, 'max_x': 0.884832, 'min_y': -0.162623, 'max_y': 0.217642, 'min_z': -0.062191, 'max_z': 0.040208}"
D00066.obj,Sword,18993,21764,triangles,"{'min_x': -1.1684, 'max_x': 0.365576, 'min_y': -0.167468, 'max_y': 0.149393, 'min_z': -0.046728, 'max_z': 0.040217}"
D00071.obj,Sword,10920,21800,triangles,"{'min_x': -1.25064, 'max_x': 0.37005, 'min_y': -0.36844, 'max_y': 0.212721, 'min_z': -0.039414, 'max_z': 0.046616}"
D00133.obj,Sword,13257,26446,triangles,"{'min_x': -0.314117, 'max_x': 1.07519, 'min_y': -0.17998, 'max_y': 0.189026, 'min_z': -0.08341, 'max_z': 0.079927}"
D00149.obj,Sword,190,344,triangles,"{'min_x': -1.1498, 'max_x': 0.690999, 'min_y': -0.152899, 'max_y': 0.22797, 'min_z': -0.050279, 'max_z': 0.061565}"
D00162.obj,Sword,1150,2296,triangles,"{'min_x': -0.528661, 'max_x': 1.3085, 'min_y': -0.173319, 'max_y': 0.183818, 'min_z': -0.041424, 'max_z': 0.024868}"
D00177.obj,Sword,5076,10136,triangles,"{'min_x': -1.0564, 'max_x': 0.214279, 'min_y': -0.221232, 'max_y': 0.216651, 'min_z': -0.041104, 'max_z': 0.043766}"
D00195.obj,Sword,1429,2976,triangles,"{'min_x': -0.746991, 'max_x': 0.914549, 'min_y': -0.146119, 'max_y': 0.138769, 'min_z': -0.101896, 'max_z': 0.09907}"
D00249.obj,Sword,15478,30816,triangles,"{'min_x': -0.46867, 'max_x': 0.98383, 'min_y': -0.056973, 'max_y': 0.06647, 'min_z': -0.038516, 'max_z': 0.034242}"
D00356.obj,Sword,5012,6142,triangles,"{'min_x': -1.2178, 'max_x': 0.238315, 'min_y': -0.092541, 'max_y': 0.107805, 'min_z': -0.106282, 'max_z': 0.09526}"
D00484.obj,Sword,6873,13168,triangles,"{'min_x': -1.07377, 'max_x': 0.458325, 'min_y': -0.155355, 'max_y': 0.175099, 'min_z': -0.033838, 'max_z': 0.049098}"
D00513.obj,Sword,4136,7297,triangles,"{'min_x': -1.26157, 'max_x': 0.326411, 'min_y': -0.227727, 'max_y': 0.190218, 'min_z': -0.069613, 'max_z': 0.066442}"
D00540.obj,Sword,8181,10922,triangles,"{'min_x': -0.603417, 'max_x': 0.993437, 'min_y': -0.145486, 'max_y': 0.139218, 'min_z': -0.032973, 'max_z': 0.035452}"
D00635.obj,Sword,725,1238,triangles,"{'min_x': -0.823956, 'max_x': 0.921147, 'min_y': -0.354405, 'max_y': 0.380758, 'min_z': -0.092872, 'max_z': 0.098875}"
D00712.obj,Sword,327,602,triangles,"{'min_x': -1.09055, 'max_x': 0.904259, 'min_y': -0.156613, 'max_y': 0.198897, 'min_z': -0.076891, 'max_z': 0.076708}"
D00807.obj,Sword,176,648,triangles,"{'min_x': -0.962635, 'max_x': 0.761381, 'min_y': -0.125901, 'max_y': 0.111819, 'min_z': -0.035521, 'max_z': 0.026662}"
D00808.obj,Sword,1787,3110,triangles,"{'min_x': -0.940874, 'max_x': 0.67056, 'min_y': -0.166439, 'max_y': 0.161002, 'min_z': -0.158329, 'max_z': 0.169184}"
D00812.obj,Sword,3694,12652,triangles,"{'min_x': -1.05394, 'max_x': 0.386256, 'min_y': -0.114185, 'max_y': 0.114324, 'min_z': -0.03639, 'max_z': 0.072053}"
D00906.obj,Sword,14621,29204,triangles,"{'min_x': -1.21413, 'max_x': 0.300345, 'min_y': -0.212044, 'max_y': 0.125027, 'min_z': -0.05774, 'max_z': 0.050567}"
D00916.obj,Sword,2993,7470,triangles,"{'min_x': -0.720276, 'max_x': 0.941206, 'min_y': -0.053847, 'max_y': 0.088122, 'min_z': -0.027381, 'max_z': 0.027282}"
D00992.obj,Sword,5872,11648,triangles,"{'min_x': -0.913541, 'max_x': 0.573817, 'min_y': -0.1497, 'max_y': 0.153792, 'min_z': -0.028825, 'max_z': 0.034635}"
